# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Ground target launch data for RED_SRBM_3
#Generated on Wed Feb 17 08:03:03 2010
#loft_angle burn_time ground_range time_of_flight impact_speed impact angle
57.4600 104.5800 1861912.76 740.8216 1972.58 -41.3612
57.4600 104.6000 1863787.03 741.2410 1977.45 -41.3528
57.4600 104.6200 1865737.43 741.6609 1971.82 -41.3544
57.4600 104.6400 1867615.82 742.0815 1976.93 -41.3458
57.4600 104.6600 1869570.35 742.5026 1971.55 -41.3471
57.4600 104.6800 1871452.88 742.9243 1976.90 -41.3383
57.4600 104.7000 1873337.38 743.3466 1982.40 -41.3293
57.4600 104.7200 1875298.24 743.7695 1977.36 -41.3303
57.4600 104.7400 1877186.87 744.1929 1983.11 -41.3211
57.4600 104.7600 1879151.92 744.6169 1978.33 -41.3218
57.4600 104.7800 1881044.71 745.0415 1984.33 -41.3124
57.4600 104.8000 1883013.98 745.4668 1979.79 -41.3129
57.4600 104.8200 1884910.92 745.8925 1986.05 -41.3033
57.4600 104.8400 1886884.42 746.3189 1981.76 -41.3035
57.4600 104.8600 1888785.52 746.7459 1988.28 -41.2936
57.4600 104.8800 1890763.28 747.1735 1984.23 -41.2936
57.4600 104.9000 1892743.10 747.6016 1980.32 -41.2935
57.4600 104.9200 1894650.58 748.0304 1987.23 -41.2833
57.4600 104.9400 1896634.70 748.4598 1983.56 -41.2829
57.4600 104.9600 1898546.35 748.8897 1990.74 -41.2725
57.4600 104.9800 1900534.78 749.3203 1987.32 -41.2719
57.4600 105.0000 1902525.32 749.7514 1984.04 -41.2712
57.4600 105.0200 1904443.36 750.1832 1991.61 -41.2603
57.4600 105.0400 1906438.25 750.6156 1988.58 -41.2594
57.4600 105.0600 1908360.45 751.0485 1996.44 -41.2483
57.4600 105.0800 1910359.70 751.4821 1993.66 -41.2471
57.4600 105.1000 1912361.08 751.9163 1991.01 -41.2458
57.4600 105.1200 1914364.62 752.3511 1988.50 -41.2443
57.4600 105.1400 1916295.46 752.7865 1996.89 -41.2328
57.4600 105.1600 1918303.39 753.2226 1994.64 -41.2311
57.4600 105.1800 1920313.49 753.6592 1992.52 -41.2293
57.4600 105.2000 1922250.74 754.0965 2001.33 -41.2174
57.4600 105.2200 1924265.26 754.5344 1999.47 -41.2153
57.4600 105.2400 1926281.96 754.9729 1997.74 -41.2131
57.4600 105.2600 1928300.85 755.4120 1996.15 -41.2108
57.4600 105.2800 1930321.95 755.8517 1994.70 -41.2084
57.4600 105.3000 1932270.09 756.2921 2004.21 -41.1959
57.4600 105.3200 1934295.64 756.7331 2003.02 -41.1932
57.4600 105.3400 1936323.40 757.1747 2001.97 -41.1903
57.4600 105.3600 1938353.39 757.6170 2001.05 -41.1874
57.4600 105.3800 1940385.60 758.0599 2000.27 -41.1843
57.4600 105.4000 1942420.04 758.5034 1999.63 -41.1811
57.4600 105.4200 1944381.32 758.9475 2010.01 -41.1679
57.4600 105.4400 1946420.26 759.3923 2009.64 -41.1645
57.4600 105.4600 1948461.44 759.8378 2009.41 -41.1609
57.4600 105.4800 1950504.86 760.2838 2009.32 -41.1572
57.4600 105.5000 1952550.52 760.7305 2008.28 -41.1544
57.4600 105.5200 1954578.09 761.2255 2008.06 -41.1550
57.4600 105.5400 1956628.22 761.6735 2008.39 -41.1509
57.4600 105.5600 1958680.61 762.1222 2008.87 -41.1467
57.4600 105.5800 1960735.28 762.5715 2009.49 -41.1423
57.4600 105.6000 1962792.23 763.0215 2010.26 -41.1379
57.4600 105.6200 1964851.46 763.4721 2011.16 -41.1333
57.4600 105.6400 1966912.97 763.9233 2012.21 -41.1285
57.4600 105.6600 1968976.78 764.3753 2013.40 -41.1237
57.4600 105.6800 1971042.88 764.8278 2014.74 -41.1187
57.4600 105.7000 1973111.27 765.2811 2016.22 -41.1136
57.4600 105.7200 1975181.96 765.7350 2017.85 -41.1083
57.4600 105.7400 1977254.95 766.1895 2019.63 -41.1030
57.4600 105.7600 1979330.25 766.6447 2021.56 -41.0974
57.4600 105.7800 1981483.89 767.1006 2012.63 -41.1017
57.4600 105.8000 1983563.89 767.5571 2014.84 -41.0959
57.4600 105.8200 1985646.21 768.0143 2017.20 -41.0900
57.4600 105.8400 1987730.84 768.4722 2019.71 -41.0840
57.4600 105.8600 1989817.80 768.9308 2022.37 -41.0778
57.4600 105.8800 1991907.07 769.3900 2025.19 -41.0715
57.4600 105.9000 1993998.66 769.8498 2028.16 -41.0651
57.4600 105.9200 1996168.95 770.3104 2020.22 -41.0684
57.4600 105.9400 1998265.31 770.7717 2023.48 -41.0617
57.4600 105.9600 2000364.01 771.2336 2026.90 -41.0549
57.4600 105.9800 2002465.03 771.6962 2030.48 -41.0479
57.4600 106.0000 2004644.88 772.1595 2023.12 -41.0506
57.4600 106.0200 2006750.72 772.6235 2027.00 -41.0434
57.4600 106.0400 2008858.88 773.0881 2031.03 -41.0361
57.4600 106.0600 2011045.93 773.5535 2024.13 -41.0384
57.4600 106.0800 2013158.93 774.0195 2028.46 -41.0307
57.4600 106.1000 2015274.27 774.4862 2032.97 -41.0230
57.4600 106.1200 2017468.59 774.9536 2026.51 -41.0249
57.4600 106.1400 2019588.78 775.4218 2031.31 -41.0169
57.4600 106.1600 2021711.30 775.8906 2036.29 -41.0087
57.4600 106.1800 2023912.97 776.3601 2030.29 -41.0102
57.4600 106.2000 2026040.37 776.8303 2035.57 -41.0018
57.4600 106.2200 2028246.90 777.3012 2029.88 -41.0030
57.4600 106.2400 2030379.18 777.7728 2035.48 -40.9943
57.4600 106.2600 2032513.79 778.2451 2041.26 -40.9854
57.4600 106.2800 2034727.78 778.7181 2036.01 -40.9862
57.4600 106.3000 2036867.28 779.1919 2042.12 -40.9771
57.4600 106.3200 2039086.22 779.6663 2037.18 -40.9776
57.4600 106.3400 2041230.61 780.1415 2043.61 -40.9682
57.4600 106.3600 2043454.53 780.6174 2038.99 -40.9685
57.4600 106.3800 2045603.82 781.0939 2045.75 -40.9588
57.4600 106.4000 2047832.74 781.5713 2041.45 -40.9587
57.4600 106.4200 2049986.94 782.0493 2048.55 -40.9488
57.4600 106.4400 2052220.89 782.5280 2044.56 -40.9485
57.4600 106.4600 2054457.28 783.0075 2040.74 -40.9480
57.4600 106.4800 2056619.00 783.4877 2048.33 -40.9376
57.4600 106.5000 2058860.46 783.9686 2044.82 -40.9368
57.4600 106.5200 2061104.41 784.4503 2041.50 -40.9359
57.4600 106.5400 2063273.65 784.9327 2049.59 -40.9252
57.4600 106.5600 2065522.71 785.4158 2046.57 -40.9240
57.4600 106.5800 2067696.85 785.8997 2055.04 -40.9129
57.4600 106.6000 2069951.04 786.3843 2052.34 -40.9114
57.4600 106.6200 2072207.75 786.8696 2049.82 -40.9098
57.4600 106.6400 2074467.00 787.3557 2047.47 -40.9080
57.4600 106.6600 2076651.29 787.8425 2056.62 -40.8964
57.4600 106.6800 2078915.71 788.3301 2054.60 -40.8943
57.4600 106.7000 2081182.69 788.8184 2052.75 -40.8921
57.4600 106.7200 2083452.23 789.3075 2051.07 -40.8897
57.4600 106.7400 2085646.66 789.7973 2060.93 -40.8776
57.4600 106.7600 2087921.41 790.2878 2059.58 -40.8749
57.4600 106.7800 2090198.75 790.7792 2058.41 -40.8721
57.4600 106.8000 2092478.69 791.2713 2057.41 -40.8691
57.4600 106.8200 2094761.22 791.7641 2056.58 -40.8661
57.4600 106.8400 2097046.37 792.2577 2055.93 -40.8628
57.4600 106.8600 2099334.13 792.7520 2055.45 -40.8594
57.4600 106.8800 2101546.57 793.2472 2066.58 -40.8462
57.4600 106.9000 2103839.59 793.7431 2066.45 -40.8425
57.4600 106.9200 2106135.24 794.2398 2066.50 -40.8387
57.4600 106.9400 2108433.53 794.7372 2066.72 -40.8347
57.4600 106.9600 2110734.45 795.2354 2067.12 -40.8306
57.4600 106.9800 2113038.03 795.7344 2067.70 -40.8263
57.4600 107.0000 2115344.26 796.2342 2068.46 -40.8219
57.4600 107.0200 2117653.15 796.7347 2069.40 -40.8173
57.4600 107.0400 2119964.70 797.2361 2070.53 -40.8126
57.4600 107.0600 2122278.92 797.7382 2071.83 -40.8077
57.4600 107.0800 2124595.81 798.2411 2073.32 -40.8026
57.4600 107.1000 2126915.37 798.7447 2074.99 -40.7974
57.4600 107.1200 2129237.61 799.2492 2076.85 -40.7921
57.4600 107.1400 2131641.02 799.7545 2067.33 -40.7962
57.4600 107.1600 2133968.71 800.2606 2069.54 -40.7906
57.4600 107.1800 2136299.11 800.7674 2071.94 -40.7848
57.4600 107.2000 2138632.19 801.2751 2074.53 -40.7788
57.4600 107.2200 2140967.98 801.7836 2077.32 -40.7727
57.4600 107.2400 2143306.46 802.2928 2080.30 -40.7665
57.4600 107.2600 2145726.33 802.8029 2071.85 -40.7696
57.4600 107.2800 2148070.34 803.3138 2075.19 -40.7631
57.4600 107.3000 2150417.07 803.8255 2078.73 -40.7563
57.4600 107.3200 2152766.50 804.3380 2082.47 -40.7495
57.4600 107.3400 2155197.45 804.8513 2074.75 -40.7520
57.4600 107.3600 2157552.46 805.3654 2078.86 -40.7448
57.4600 107.3800 2159910.18 805.8804 2083.17 -40.7375
57.4600 107.4000 2162270.62 806.3962 2087.70 -40.7300
57.4600 107.4200 2164712.82 806.9128 2080.70 -40.7319
57.4600 107.4400 2167078.86 807.4302 2085.61 -40.7241
57.4600 107.4600 2169447.62 807.9484 2090.73 -40.7161
57.4600 107.4800 2171898.29 808.4675 2084.29 -40.7175
57.4600 107.5000 2174272.68 808.9874 2089.80 -40.7093
57.4600 107.5200 2176728.97 809.5082 2083.77 -40.7104
57.4600 107.5400 2179109.00 810.0298 2089.66 -40.7018
57.4600 107.5600 2181570.96 810.5522 2084.02 -40.7025
57.4600 107.5800 2183956.65 811.0755 2090.31 -40.6936
57.4600 107.6000 2186345.04 811.5996 2096.84 -40.6846
57.4600 107.6200 2188815.66 812.1245 2091.76 -40.6848
57.4600 107.6400 2191289.07 812.6503 2086.90 -40.6850
57.4600 107.6600 2193686.09 813.1770 2094.01 -40.6754
57.4600 107.6800 2196165.28 813.7045 2089.54 -40.6752
57.4600 107.7000 2198567.98 814.2329 2097.08 -40.6653
57.4600 107.7200 2201052.97 814.7621 2093.00 -40.6648
57.4600 107.7400 2203461.34 815.2922 2100.97 -40.6546
57.4600 107.7600 2205952.18 815.8232 2097.29 -40.6537
57.4600 107.7800 2208445.87 816.3550 2093.82 -40.6527
57.4600 107.8000 2210862.92 816.8876 2102.41 -40.6420
57.4600 107.8200 2213362.50 817.4212 2099.34 -40.6407
57.4600 107.8400 2215864.99 817.9556 2096.49 -40.6391
57.4600 107.8600 2218290.70 818.4909 2105.73 -40.6280
57.4600 107.8800 2220799.11 819.0271 2103.28 -40.6261
57.4600 107.9000 2223310.45 819.5642 2101.04 -40.6241
57.4600 107.9200 2225824.72 820.1021 2099.01 -40.6219
57.4600 107.9400 2228262.12 820.6409 2109.12 -40.6101
57.4600 107.9600 2230782.37 821.1807 2107.51 -40.6075
57.4600 107.9800 2233305.58 821.7213 2106.11 -40.6048
57.4600 108.0000 2235831.77 822.2628 2104.92 -40.6019
57.4600 108.0200 2238360.94 822.8051 2103.95 -40.5989
57.4600 108.0400 2240813.02 823.3484 2115.19 -40.5862
57.4600 108.0600 2243348.21 823.8926 2114.64 -40.5829
57.4600 108.0800 2245886.40 824.4377 2114.31 -40.5793
57.4600 108.1000 2248427.60 824.9837 2114.20 -40.5756
57.4600 108.1200 2250971.82 825.5306 2114.31 -40.5717
57.4600 108.1400 2253519.06 826.0784 2114.63 -40.5676
57.4600 108.1600 2256069.34 826.6272 2115.18 -40.5633
57.4600 108.1800 2258622.66 827.1768 2115.95 -40.5589
57.4600 108.2000 2261179.03 827.7274 2116.94 -40.5543
57.4600 108.2200 2263738.45 828.2789 2118.16 -40.5496
57.4600 108.2400 2266300.92 828.8313 2119.60 -40.5447
57.4600 108.2600 2268866.45 829.3846 2121.27 -40.5395
57.4600 108.2800 2271435.05 829.9389 2123.17 -40.5343
57.4600 108.3000 2274006.72 830.4940 2125.29 -40.5288
57.4600 108.3200 2276662.09 831.0502 2115.51 -40.5326
57.4600 108.3400 2279240.01 831.6072 2118.08 -40.5267
57.4600 108.3600 2281821.01 832.1653 2120.87 -40.5208
57.4600 108.3800 2284405.10 832.7242 2123.91 -40.5146
57.4600 108.4000 2286992.28 833.2841 2127.19 -40.5083
57.4600 108.4200 2289582.55 833.8449 2130.70 -40.5018
57.4600 108.4400 2292256.83 834.4067 2122.25 -40.5044
57.4600 108.4600 2294853.43 834.9695 2126.21 -40.4975
57.4600 108.4800 2297453.13 835.5332 2130.43 -40.4905
57.4600 108.5000 2300055.93 836.0978 2134.89 -40.4833
57.4600 108.5200 2302742.95 836.6634 2127.34 -40.4852
57.4600 108.5400 2305352.13 837.2300 2132.26 -40.4776
57.4600 108.5600 2307964.40 837.7976 2137.45 -40.4699
57.4600 108.5800 2310661.04 838.3661 2130.59 -40.4713
57.4600 108.6000 2313279.72 838.9356 2136.25 -40.4632
57.4600 108.6200 2315982.75 839.5060 2129.87 -40.4642
57.4600 108.6400 2318607.85 840.0775 2136.00 -40.4557
57.4600 108.6600 2321236.04 840.6499 2142.42 -40.4470
57.4600 108.6800 2323948.85 841.2234 2136.73 -40.4475
57.4600 108.7000 2326583.48 841.7977 2143.64 -40.4385
57.4600 108.7200 2329302.80 842.3731 2138.42 -40.4386
57.4600 108.7400 2331943.86 842.9495 2145.84 -40.4292
57.4600 108.7600 2334669.73 843.5269 2141.11 -40.4289
57.4600 108.7800 2337398.80 844.1053 2136.64 -40.4284
57.4600 108.8000 2340049.69 844.6847 2144.79 -40.4185
57.4600 108.8200 2342785.38 845.2650 2140.81 -40.4176
57.4600 108.8400 2345442.71 845.8464 2149.49 -40.4073
57.4600 108.8600 2348185.05 846.4288 2145.99 -40.4061
57.4600 108.8800 2350930.65 847.0122 2142.75 -40.4047
57.4600 108.9000 2353597.83 847.5966 2152.21 -40.3939
57.4600 108.9200 2356350.12 848.1821 2149.46 -40.3921
57.4600 108.9400 2359105.73 848.7686 2146.98 -40.3901
57.4600 108.9600 2361864.67 849.3561 2144.75 -40.3879
57.4600 108.9800 2364545.09 849.9446 2155.25 -40.3763
57.4600 109.0000 2367310.77 850.5342 2153.52 -40.3737
57.4600 109.0200 2370079.81 851.1248 2152.06 -40.3710
57.4600 109.0400 2372852.22 851.7164 2150.86 -40.3680
57.4600 109.0600 2375628.00 852.3091 2149.91 -40.3649
57.4600 109.0800 2378407.18 852.9028 2149.23 -40.3616
57.4600 109.1000 2381107.63 853.4975 2161.35 -40.3488
57.4600 109.1200 2383893.62 854.0933 2161.19 -40.3451
57.4600 109.1400 2386683.01 854.6902 2161.30 -40.3412
57.4600 109.1600 2389475.83 855.2881 2161.67 -40.3371
57.4600 109.1800 2392272.06 855.8871 2162.31 -40.3328
57.4600 109.2000 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.2200 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.2400 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.2600 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.2800 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.3000 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.3200 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.3400 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.3600 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.3800 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.4000 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.4200 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.4400 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.4600 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.4800 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.5000 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.5200 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.5400 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.5600 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.5800 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.6000 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.6200 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.6400 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.6600 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.6800 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.7000 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.7200 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.7400 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.7600 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.7800 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.8000 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.8200 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.8400 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.8600 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.8800 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.9000 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.9200 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.9400 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.9600 2392648.41 855.9572 2154.90 -40.3378
57.4600 109.9800 2392648.41 855.9572 2154.90 -40.3378
57.4600 110.0000 2392648.41 855.9572 2154.90 -40.3378
