# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Air target launch data for BLUE_LR_SAM
#Generated on Mon Apr 19 14:34:08 2010
#ground_range altitude time_of_flight speed flight_path_angle
20.0000
 112809.26 63484.16 79.5000 1608.06 11.9418
 113588.06 63649.37 80.0000 1606.92 11.7807
 114366.76 63812.24 80.5000 1605.80 11.6193
 115145.34 63972.79 81.0000 1604.69 11.4578
 115923.83 64131.01 81.5000 1603.61 11.2961
 116702.20 64286.90 82.0000 1602.53 11.1341
 117480.48 64440.47 82.5000 1601.48 10.9720
 118258.66 64591.71 83.0000 1600.44 10.8096
 119036.73 64740.63 83.5000 1599.42 10.6471
 119814.72 64887.22 84.0000 1598.41 10.4844
 120592.60 65031.48 84.5000 1597.42 10.3215
 121370.40 65173.43 85.0000 1596.45 10.1584
 122148.10 65313.05 85.5000 1595.49 9.9951
 122925.72 65450.35 86.0000 1594.55 9.8316
 123703.24 65585.32 86.5000 1593.62 9.6680
 124480.69 65717.98 87.0000 1592.71 9.5041
 125258.04 65848.31 87.5000 1591.81 9.3402
 126035.32 65976.32 88.0000 1590.93 9.1760
 126812.51 66102.01 88.5000 1590.07 9.0117
 127589.62 66225.38 89.0000 1589.22 8.8472
 128366.65 66346.43 89.5000 1588.39 8.6825
 129143.61 66465.16 90.0000 1587.57 8.5177
 129920.49 66581.58 90.5000 1586.77 8.3527
 130697.30 66695.67 91.0000 1585.98 8.1876
 131474.03 66807.44 91.5000 1585.21 8.0224
 132250.69 66916.90 92.0000 1584.45 7.8569
 133027.28 67024.04 92.5000 1583.71 7.6914
 133803.81 67128.86 93.0000 1582.98 7.5257
 134580.26 67231.36 93.5000 1582.27 7.3598
 135356.65 67331.55 94.0000 1581.58 7.1938
 136132.97 67429.42 94.5000 1580.90 7.0277
 136909.22 67524.97 95.0000 1580.23 6.8615
 137685.42 67618.21 95.5000 1579.58 6.6951
 138461.55 67709.13 96.0000 1578.95 6.5286
 139237.62 67797.73 96.5000 1578.33 6.3620
 140013.63 67884.02 97.0000 1577.72 6.1952
 140789.58 67967.99 97.5000 1577.13 6.0284
 141565.47 68049.65 98.0000 1576.56 5.8614
 142341.31 68128.99 98.5000 1575.99 5.6943
 143117.09 68206.02 99.0000 1575.45 5.5271
 143892.81 68280.74 99.5000 1574.92 5.3598
 144668.48 68353.14 100.0000 1574.40 5.1924
 145444.10 68423.22 100.5000 1573.90 5.0249
 146219.66 68490.99 101.0000 1573.41 4.8573
 146995.17 68556.45 101.5000 1572.94 4.6896
 147770.64 68619.59 102.0000 1572.49 4.5218
 148546.05 68680.42 102.5000 1572.04 4.3540
 149321.41 68738.94 103.0000 1571.62 4.1860
 150096.73 68795.14 103.5000 1571.20 4.0180
 150872.00 68849.03 104.0000 1570.80 3.8499
 151647.22 68900.61 104.5000 1570.42 3.6817
 152422.40 68949.87 105.0000 1570.05 3.5134
 153197.53 68996.83 105.5000 1569.70 3.3451
 153972.62 69041.46 106.0000 1569.36 3.1767
 154747.67 69083.79 106.5000 1569.03 3.0082
 155522.67 69123.81 107.0000 1568.72 2.8397
 156297.64 69161.51 107.5000 1568.43 2.6711
 157072.56 69196.90 108.0000 1568.14 2.5025
 157847.44 69229.98 108.5000 1567.88 2.3338
 158622.28 69260.75 109.0000 1567.62 2.1651
 159397.09 69289.20 109.5000 1567.39 1.9963
 160171.85 69315.35 110.0000 1567.16 1.8275
 160946.58 69339.18 110.5000 1566.95 1.6586
 161721.28 69360.70 111.0000 1566.76 1.4897
 162495.93 69379.91 111.5000 1566.58 1.3208
 163270.55 69396.81 112.0000 1566.41 1.1518
 164045.14 69411.40 112.5000 1566.26 0.9828
 164819.69 69423.67 113.0000 1566.12 0.8138
 165594.21 69433.64 113.5000 1566.00 0.6447
 166368.70 69441.30 114.0000 1565.89 0.4757
 167143.15 69446.64 114.5000 1565.79 0.3066
 167917.57 69449.67 115.0000 1565.71 0.1375
 168691.96 69450.40 115.5000 1565.65 -0.0316
-1.00 -1.00 -1.0000 -1.00 -1.0000
20.6000
 15693.48 17197.74 20.0000 2708.99 41.6865
 16729.35 18118.35 20.5000 2844.68 41.4178
 17822.07 19080.73 21.0000 2991.22 41.1628
 18976.11 20088.43 21.5000 3150.02 40.9213
 20155.03 21109.52 22.0000 3023.07 40.6842
 21262.49 22060.59 22.5000 2836.17 40.4294
 22311.76 22953.45 23.0000 2691.92 40.1580
 23316.13 23799.83 23.5000 2577.23 39.8722
 24285.03 24608.00 24.0000 2483.91 39.5737
 25225.37 25383.99 24.5000 2406.53 39.2639
 26142.37 26132.39 25.0000 2341.36 38.9439
 27040.12 26856.70 25.5000 2285.74 38.6149
 27921.82 27559.71 26.0000 2237.80 38.2776
 28790.04 28243.62 26.5000 2196.06 37.9327
 29646.90 28910.24 27.0000 2159.38 37.5810
 30494.13 29561.04 27.5000 2126.95 37.2229
 31333.18 30197.24 28.0000 2098.06 36.8590
 32165.26 30819.86 28.5000 2072.14 36.4896
 32991.40 31429.76 29.0000 2048.78 36.1152
 33812.47 32027.66 29.5000 2027.61 35.7361
 34629.23 32614.18 30.0000 2008.34 35.3525
 35442.35 33189.86 30.5000 1990.77 34.9648
 36252.39 33755.18 31.0000 1974.64 34.5732
 37059.86 34310.51 31.5000 1959.79 34.1779
 37865.16 34856.22 32.0000 1946.01 33.7790
 38668.67 35392.57 32.5000 1933.21 33.3769
 39470.69 35919.84 33.0000 1921.23 32.9716
 40271.51 36438.22 33.5000 1909.99 32.5632
 41071.34 36947.91 34.0000 1899.40 32.1518
 41870.40 37449.06 34.5000 1889.37 31.7377
 42668.84 37941.81 35.0000 1879.83 31.3208
 43466.81 38426.29 35.5000 1870.73 30.9013
 44264.43 38902.58 36.0000 1862.01 30.4792
 45061.81 39370.77 36.5000 1853.63 30.0545
 45859.01 39830.94 37.0000 1845.54 29.6274
 46656.10 40283.15 37.5000 1837.70 29.1979
 47453.14 40727.44 38.0000 1830.07 28.7660
 48250.14 41163.86 38.5000 1822.64 28.3321
 49047.13 41592.52 39.0000 1815.51 27.9097
 49844.06 42013.78 39.5000 1808.74 27.5050
 50640.90 42427.95 40.0000 1802.29 27.1165
 51437.61 42835.36 40.5000 1796.13 26.7425
 52234.18 43236.27 41.0000 1790.26 26.3823
 53030.59 43630.95 41.5000 1784.64 26.0343
 53826.82 44019.64 42.0000 1779.25 25.6979
 54622.85 44402.55 42.5000 1774.08 25.3720
 55418.67 44779.88 43.0000 1769.11 25.0556
 56214.28 45151.83 43.5000 1764.33 24.7486
 57009.66 45518.55 44.0000 1759.72 24.4496
 57804.82 45880.21 44.5000 1755.27 24.1584
 58599.74 46236.96 45.0000 1750.98 23.8745
 59394.43 46588.94 45.5000 1746.83 23.5971
 60188.88 46936.26 46.0000 1742.82 23.3260
 60983.09 47279.06 46.5000 1738.93 23.0606
 61777.06 47617.44 47.0000 1735.15 22.8000
 62570.79 47951.49 47.5000 1731.48 22.5442
 63364.27 48281.31 48.0000 1727.91 22.2928
 64157.52 48606.99 48.5000 1724.44 22.0455
 64950.52 48928.60 49.0000 1721.05 21.8021
 65743.28 49246.22 49.5000 1717.76 21.5624
 66535.80 49559.92 50.0000 1714.55 21.3260
 67328.09 49869.78 50.5000 1711.42 21.0930
 68120.14 50175.85 51.0000 1708.36 20.8630
 68911.96 50478.20 51.5000 1705.38 20.6359
 69703.47 50777.31 52.0000 1702.79 20.4779
 70494.53 51073.93 52.5000 1700.31 20.3323
 71285.15 51368.11 53.0000 1697.88 20.1863
 72075.36 51659.83 53.5000 1695.48 20.0400
 72865.16 51949.11 54.0000 1693.12 19.8934
 73654.57 52235.95 54.5000 1690.80 19.7464
 74443.59 52520.36 55.0000 1688.51 19.5990
 75232.24 52802.34 55.5000 1686.26 19.4513
 76020.53 53081.89 56.0000 1684.04 19.3033
 76808.47 53359.03 56.5000 1681.86 19.1550
 77596.07 53633.76 57.0000 1679.71 19.0063
 78383.35 53906.07 57.5000 1677.59 18.8573
 79170.30 54175.98 58.0000 1675.50 18.7080
 79956.94 54443.48 58.5000 1673.45 18.5583
 80743.28 54708.58 59.0000 1671.42 18.4083
 81529.32 54971.29 59.5000 1669.42 18.2580
 82315.08 55231.61 60.0000 1667.45 18.1074
 83100.56 55489.54 60.5000 1665.50 17.9565
 83885.77 55745.08 61.0000 1663.59 17.8053
 84670.72 55998.23 61.5000 1661.70 17.6538
 85455.41 56249.01 62.0000 1659.83 17.5019
 86239.85 56497.41 62.5000 1657.99 17.3498
 87024.05 56743.43 63.0000 1656.18 17.1974
 87808.01 56987.08 63.5000 1654.39 17.0447
 88591.74 57228.36 64.0000 1652.62 16.8916
 89375.24 57467.27 64.5000 1650.88 16.7383
 90158.53 57703.82 65.0000 1649.16 16.5847
 90941.60 57938.00 65.5000 1647.47 16.4309
 91724.47 58169.82 66.0000 1645.79 16.2767
 92507.13 58399.28 66.5000 1644.14 16.1223
 93289.60 58626.38 67.0000 1642.51 15.9675
 94071.87 58851.12 67.5000 1640.90 15.8125
 94853.95 59073.51 68.0000 1639.32 15.6573
 95635.84 59293.54 68.5000 1637.75 15.5017
 96417.56 59511.23 69.0000 1636.21 15.3459
 97199.10 59726.56 69.5000 1634.68 15.1899
 97980.47 59939.54 70.0000 1633.18 15.0335
 98761.67 60150.18 70.5000 1631.69 14.8769
 99542.71 60358.47 71.0000 1630.23 14.7201
 100323.58 60564.42 71.5000 1628.78 14.5630
 101104.30 60768.02 72.0000 1627.35 14.4056
 101884.87 60969.28 72.5000 1625.94 14.2480
 102665.29 61168.20 73.0000 1624.56 14.0901
 103445.56 61364.77 73.5000 1623.18 13.9320
 104225.68 61559.01 74.0000 1621.83 13.7737
 105005.67 61750.91 74.5000 1620.50 13.6151
 105785.51 61940.47 75.0000 1619.18 13.4563
 106565.23 62127.70 75.5000 1617.88 13.2972
 107344.81 62312.59 76.0000 1616.60 13.1379
 108124.26 62495.15 76.5000 1615.34 12.9784
 108903.59 62675.37 77.0000 1614.10 12.8187
 109682.79 62853.26 77.5000 1612.87 12.6587
 110461.87 63028.82 78.0000 1611.66 12.4985
 111240.83 63202.05 78.5000 1610.47 12.3380
 112019.67 63372.94 79.0000 1609.29 12.1774
 112798.40 63541.51 79.5000 1608.13 12.0166
 113577.02 63707.75 80.0000 1606.99 11.8555
 114355.53 63871.66 80.5000 1605.86 11.6942
 115133.93 64033.24 81.0000 1604.75 11.5327
 115912.23 64192.49 81.5000 1603.66 11.3710
 116690.42 64349.42 82.0000 1602.58 11.2091
 117468.51 64504.02 82.5000 1601.52 11.0470
 118246.50 64656.29 83.0000 1600.48 10.8847
 119024.39 64806.24 83.5000 1599.45 10.7223
 119802.19 64953.87 84.0000 1598.44 10.5596
 120579.89 65099.17 84.5000 1597.44 10.3967
 121357.51 65242.15 85.0000 1596.46 10.2337
 122135.03 65382.80 85.5000 1595.50 10.0704
 122912.46 65521.13 86.0000 1594.55 9.9070
 123689.80 65657.14 86.5000 1593.62 9.7434
 124467.06 65790.83 87.0000 1592.70 9.5796
 125244.23 65922.20 87.5000 1591.80 9.4157
 126021.32 66051.24 88.0000 1590.92 9.2515
 126798.33 66177.97 88.5000 1590.05 9.0873
 127575.26 66302.37 89.0000 1589.20 8.9228
 128352.12 66424.46 89.5000 1588.36 8.7582
 129128.89 66544.22 90.0000 1587.53 8.5934
 129905.59 66661.67 90.5000 1586.73 8.4285
 130682.22 66776.80 91.0000 1585.93 8.2634
 131458.77 66889.61 91.5000 1585.16 8.0981
 132235.25 67000.10 92.0000 1584.40 7.9327
 133011.66 67108.27 92.5000 1583.65 7.7672
 133788.01 67214.13 93.0000 1582.92 7.6015
 134564.28 67317.66 93.5000 1582.20 7.4357
 135340.49 67418.88 94.0000 1581.50 7.2697
 136116.63 67517.79 94.5000 1580.82 7.1037
 136892.71 67614.38 95.0000 1580.14 6.9374
 137668.72 67708.65 95.5000 1579.49 6.7711
 138444.68 67800.60 96.0000 1578.85 6.6046
 139220.57 67890.24 96.5000 1578.22 6.4380
 139996.40 67977.56 97.0000 1577.61 6.2713
 140772.18 68062.57 97.5000 1577.02 6.1044
 141547.89 68145.26 98.0000 1576.44 5.9374
 142323.55 68225.64 98.5000 1575.87 5.7704
 143099.15 68303.71 99.0000 1575.32 5.6032
 143874.70 68379.45 99.5000 1574.78 5.4359
 144650.19 68452.89 100.0000 1574.26 5.2685
 145425.64 68524.01 100.5000 1573.75 5.1010
 146201.03 68592.81 101.0000 1573.26 4.9334
 146976.36 68659.31 101.5000 1572.79 4.7658
 147751.65 68723.48 102.0000 1572.32 4.5980
 148526.89 68785.35 102.5000 1571.88 4.4301
 149302.08 68844.90 103.0000 1571.44 4.2622
 150077.22 68902.14 103.5000 1571.02 4.0941
 150852.32 68957.07 104.0000 1570.62 3.9260
 151627.37 69009.68 104.5000 1570.23 3.7578
 152402.37 69059.98 105.0000 1569.86 3.5896
 153177.33 69107.97 105.5000 1569.50 3.4212
 153952.25 69153.64 106.0000 1569.15 3.2528
 154727.13 69197.00 106.5000 1568.82 3.0844
 155501.96 69238.05 107.0000 1568.51 2.9158
 156276.75 69276.79 107.5000 1568.20 2.7472
 157051.50 69313.22 108.0000 1567.92 2.5786
 157826.21 69347.33 108.5000 1567.65 2.4099
 158600.88 69379.13 109.0000 1567.39 2.2412
 159375.52 69408.62 109.5000 1567.14 2.0724
 160150.11 69435.80 110.0000 1566.91 1.9035
 160924.67 69460.67 110.5000 1566.70 1.7346
 161699.20 69483.23 111.0000 1566.50 1.5657
 162473.68 69503.48 111.5000 1566.31 1.3968
 163248.13 69521.41 112.0000 1566.14 1.2278
 164022.55 69537.03 112.5000 1565.98 1.0588
 164796.94 69550.35 113.0000 1565.84 0.8897
 165571.29 69561.35 113.5000 1565.71 0.7207
 166345.61 69570.04 114.0000 1565.60 0.5516
 167119.89 69576.42 114.5000 1565.50 0.3825
 167894.15 69580.49 115.0000 1565.41 0.2134
 168668.37 69582.25 115.5000 1565.34 0.0443
-1.00 -1.00 -1.0000 -1.00 -1.0000
20.8000
 15693.48 17197.74 20.0000 2708.99 41.6865
 16729.35 18118.35 20.5000 2844.68 41.4178
 17822.07 19080.73 21.0000 2991.22 41.1628
 18976.11 20088.43 21.5000 3150.02 40.9213
 20155.03 21109.52 22.0000 3023.07 40.6842
 21262.49 22060.59 22.5000 2836.17 40.4294
 22311.76 22953.45 23.0000 2691.92 40.1580
 23316.13 23799.83 23.5000 2577.23 39.8722
 24285.03 24608.00 24.0000 2483.91 39.5737
 25225.37 25383.99 24.5000 2406.53 39.2639
 26142.37 26132.39 25.0000 2341.36 38.9439
 27040.12 26856.70 25.5000 2285.74 38.6149
 27921.82 27559.71 26.0000 2237.80 38.2776
 28790.04 28243.62 26.5000 2196.06 37.9327
 29646.90 28910.24 27.0000 2159.38 37.5810
 30494.13 29561.04 27.5000 2126.95 37.2229
 31333.18 30197.24 28.0000 2098.06 36.8590
 32165.26 30819.86 28.5000 2072.14 36.4896
 32991.40 31429.76 29.0000 2048.78 36.1152
 33812.47 32027.66 29.5000 2027.61 35.7361
 34629.23 32614.18 30.0000 2008.34 35.3525
 35442.35 33189.86 30.5000 1990.77 34.9648
 36252.39 33755.18 31.0000 1974.64 34.5732
 37059.86 34310.51 31.5000 1959.79 34.1779
 37865.16 34856.22 32.0000 1946.01 33.7790
 38668.67 35392.57 32.5000 1933.21 33.3769
 39470.69 35919.84 33.0000 1921.23 32.9716
 40271.51 36438.22 33.5000 1909.99 32.5632
 41071.34 36947.91 34.0000 1899.40 32.1518
 41870.40 37449.06 34.5000 1889.37 31.7377
 42668.84 37941.81 35.0000 1879.83 31.3208
 43466.81 38426.29 35.5000 1870.73 30.9013
 44264.43 38902.58 36.0000 1862.01 30.4792
 45061.81 39370.77 36.5000 1853.63 30.0545
 45859.01 39830.94 37.0000 1845.54 29.6274
 46656.10 40283.15 37.5000 1837.70 29.1979
 47453.14 40727.44 38.0000 1830.07 28.7660
 48250.14 41163.86 38.5000 1822.64 28.3321
 49047.13 41592.52 39.0000 1815.51 27.9097
 49844.06 42013.78 39.5000 1808.74 27.5050
 50640.90 42427.95 40.0000 1802.29 27.1165
 51437.61 42835.36 40.5000 1796.13 26.7425
 52234.18 43236.27 41.0000 1790.26 26.3823
 53030.59 43630.95 41.5000 1784.64 26.0343
 53826.82 44019.64 42.0000 1779.25 25.6979
 54622.85 44402.55 42.5000 1774.08 25.3720
 55418.67 44779.88 43.0000 1769.11 25.0556
 56214.28 45151.83 43.5000 1764.33 24.7486
 57009.66 45518.55 44.0000 1759.72 24.4496
 57804.82 45880.21 44.5000 1755.27 24.1584
 58599.74 46236.96 45.0000 1750.98 23.8745
 59394.43 46588.94 45.5000 1746.83 23.5971
 60188.88 46936.26 46.0000 1742.82 23.3260
 60983.09 47279.06 46.5000 1738.93 23.0606
 61777.06 47617.44 47.0000 1735.15 22.8000
 62570.79 47951.49 47.5000 1731.48 22.5442
 63364.27 48281.31 48.0000 1727.91 22.2928
 64157.52 48606.99 48.5000 1724.44 22.0455
 64950.52 48928.60 49.0000 1721.05 21.8021
 65743.28 49246.22 49.5000 1717.76 21.5624
 66535.80 49559.92 50.0000 1714.55 21.3260
 67328.09 49869.78 50.5000 1711.42 21.0930
 68120.14 50175.85 51.0000 1708.36 20.8630
 68911.90 50478.52 51.5000 1705.67 20.6952
 69703.20 50778.68 52.0000 1703.14 20.5501
 70494.05 51076.37 52.5000 1700.66 20.4046
 71284.46 51371.61 53.0000 1698.22 20.2587
 72074.46 51664.40 53.5000 1695.81 20.1125
 72864.05 51954.74 54.0000 1693.45 19.9660
 73653.25 52242.65 54.5000 1691.12 19.8191
 74442.06 52528.12 55.0000 1688.83 19.6718
 75230.50 52811.16 55.5000 1686.57 19.5242
 76018.58 53091.78 56.0000 1684.35 19.3763
 76806.31 53369.98 56.5000 1682.16 19.2281
 77593.70 53645.77 57.0000 1680.01 19.0795
 78380.77 53919.14 57.5000 1677.88 18.9306
 79167.51 54190.11 58.0000 1675.79 18.7813
 79953.94 54458.68 58.5000 1673.73 18.6318
 80740.07 54724.84 59.0000 1671.69 18.4819
 81525.91 54988.61 59.5000 1669.69 18.3317
 82311.46 55249.99 60.0000 1667.71 18.1812
 83096.73 55508.98 60.5000 1665.76 18.0303
 83881.73 55765.58 61.0000 1663.84 17.8792
 84666.47 56019.80 61.5000 1661.95 17.7278
 85450.95 56271.63 62.0000 1660.08 17.5760
 86235.19 56521.09 62.5000 1658.23 17.4240
 87019.18 56768.18 63.0000 1656.41 17.2716
 87802.93 57012.89 63.5000 1654.62 17.1190
 88586.46 57255.23 64.0000 1652.85 16.9661
 89369.76 57495.20 64.5000 1651.10 16.8129
 90152.84 57732.80 65.0000 1649.38 16.6593
 90935.71 57968.04 65.5000 1647.68 16.5055
 91718.37 58200.92 66.0000 1646.00 16.3515
 92500.83 58431.44 66.5000 1644.34 16.1971
 93283.08 58659.60 67.0000 1642.71 16.0425
 94065.15 58885.40 67.5000 1641.10 15.8875
 94847.03 59108.85 68.0000 1639.50 15.7324
 95628.72 59329.95 68.5000 1637.93 15.5769
 96410.24 59548.69 69.0000 1636.38 15.4212
 97191.57 59765.08 69.5000 1634.85 15.2652
 97972.74 59979.12 70.0000 1633.34 15.1089
 98753.74 60190.82 70.5000 1631.85 14.9524
 99534.58 60400.17 71.0000 1630.38 14.7956
 100315.25 60607.17 71.5000 1628.93 14.6386
 101095.77 60811.83 72.0000 1627.50 14.4813
 101876.14 61014.15 72.5000 1626.09 14.3238
 102656.35 61214.13 73.0000 1624.69 14.1660
 103436.42 61411.77 73.5000 1623.32 14.0079
 104216.35 61607.06 74.0000 1621.96 13.8497
 104996.14 61800.02 74.5000 1620.62 13.6911
 105775.79 61990.65 75.0000 1619.30 13.5324
 106555.30 62178.93 75.5000 1618.00 13.3734
 107334.68 62364.88 76.0000 1616.71 13.2142
 108113.94 62548.50 76.5000 1615.44 13.0547
 108893.07 62729.78 77.0000 1614.19 12.8950
 109672.07 62908.73 77.5000 1612.96 12.7351
 110450.96 63085.35 78.0000 1611.75 12.5749
 111229.72 63259.63 78.5000 1610.55 12.4146
 112008.37 63431.59 79.0000 1609.37 12.2540
 112786.91 63601.22 79.5000 1608.20 12.0932
 113565.33 63768.51 80.0000 1607.05 11.9322
 114343.64 63933.48 80.5000 1605.92 11.7710
 115121.85 64096.12 81.0000 1604.81 11.6095
 115899.95 64256.43 81.5000 1603.71 11.4479
 116677.95 64414.42 82.0000 1602.63 11.2860
 117455.85 64570.08 82.5000 1601.56 11.1240
 118233.65 64723.41 83.0000 1600.51 10.9618
 119011.35 64874.42 83.5000 1599.48 10.7993
 119788.95 65023.11 84.0000 1598.46 10.6367
 120566.46 65169.47 84.5000 1597.46 10.4739
 121343.88 65313.51 85.0000 1596.48 10.3109
 122121.21 65455.22 85.5000 1595.51 10.1477
 122898.45 65594.61 86.0000 1594.56 9.9843
 123675.60 65731.68 86.5000 1593.62 9.8207
 124452.67 65866.43 87.0000 1592.70 9.6570
 125229.66 65998.86 87.5000 1591.79 9.4931
 126006.56 66128.96 88.0000 1590.90 9.3290
 126783.38 66256.75 88.5000 1590.03 9.1647
 127560.12 66382.21 89.0000 1589.17 9.0003
 128336.78 66505.36 89.5000 1588.32 8.8357
 129113.37 66626.18 90.0000 1587.50 8.6710
 129889.88 66744.69 90.5000 1586.68 8.5061
 130666.32 66860.88 91.0000 1585.88 8.3410
 131442.68 66974.75 91.5000 1585.10 8.1758
 132218.98 67086.30 92.0000 1584.34 8.0105
 132995.20 67195.53 92.5000 1583.58 7.8450
 133771.36 67302.44 93.0000 1582.85 7.6793
 134547.45 67407.04 93.5000 1582.13 7.5135
 135323.47 67509.32 94.0000 1581.42 7.3476
 136099.42 67609.29 94.5000 1580.73 7.1815
 136875.32 67706.93 95.0000 1580.05 7.0153
 137651.15 67802.27 95.5000 1579.39 6.8490
 138426.91 67895.28 96.0000 1578.75 6.6825
 139202.62 67985.98 96.5000 1578.11 6.5159
 139978.27 68074.36 97.0000 1577.50 6.3492
 140753.86 68160.43 97.5000 1576.90 6.1824
 141529.39 68244.19 98.0000 1576.31 6.0154
 142304.86 68325.63 98.5000 1575.74 5.8484
 143080.28 68404.75 99.0000 1575.18 5.6812
 143855.65 68481.56 99.5000 1574.64 5.5139
 144630.96 68556.05 100.0000 1574.11 5.3466
 145406.22 68628.23 100.5000 1573.60 5.1791
 146181.42 68698.10 101.0000 1573.10 5.0115
 146956.58 68765.65 101.5000 1572.62 4.8438
 147731.69 68830.89 102.0000 1572.15 4.6761
 148506.74 68893.82 102.5000 1571.70 4.5082
 149281.75 68954.43 103.0000 1571.26 4.3402
 150056.71 69012.73 103.5000 1570.84 4.1722
 150831.63 69068.72 104.0000 1570.43 4.0041
 151606.50 69122.39 104.5000 1570.04 3.8359
 152381.32 69173.75 105.0000 1569.66 3.6676
 153156.10 69222.80 105.5000 1569.29 3.4993
 153930.84 69269.54 106.0000 1568.94 3.3309
 154705.54 69313.96 106.5000 1568.60 3.1624
 155480.19 69356.07 107.0000 1568.28 2.9939
 156254.80 69395.87 107.5000 1567.98 2.8253
 157029.37 69433.36 108.0000 1567.68 2.6566
 157803.91 69468.53 108.5000 1567.41 2.4879
 158578.40 69501.40 109.0000 1567.14 2.3192
 159352.86 69531.95 109.5000 1566.89 2.1504
 160127.27 69560.19 110.0000 1566.66 1.9815
 160901.66 69586.12 110.5000 1566.44 1.8126
 161676.00 69609.74 111.0000 1566.23 1.6437
 162450.31 69631.04 111.5000 1566.04 1.4747
 163224.59 69650.04 112.0000 1565.86 1.3057
 163998.83 69666.73 112.5000 1565.70 1.1367
 164773.04 69681.10 113.0000 1565.55 0.9676
 165547.21 69693.16 113.5000 1565.42 0.7985
 166321.36 69702.92 114.0000 1565.30 0.6294
 167095.47 69710.36 114.5000 1565.19 0.4603
 167869.55 69715.49 115.0000 1565.10 0.2911
 168643.60 69718.31 115.5000 1565.03 0.1220
 169417.62 69718.82 116.0000 1564.96 -0.0472
-1.00 -1.00 -1.0000 -1.00 -1.0000
21.0000
 15693.48 17197.74 20.0000 2708.99 41.6865
 16729.35 18118.35 20.5000 2844.68 41.4178
 17822.07 19080.73 21.0000 2991.22 41.1628
 18976.11 20088.43 21.5000 3150.02 40.9213
 20155.03 21109.52 22.0000 3023.07 40.6842
 21262.49 22060.59 22.5000 2836.17 40.4294
 22311.76 22953.45 23.0000 2691.92 40.1580
 23316.13 23799.83 23.5000 2577.23 39.8722
 24285.03 24608.00 24.0000 2483.91 39.5737
 25225.37 25383.99 24.5000 2406.53 39.2639
 26142.37 26132.39 25.0000 2341.36 38.9439
 27040.12 26856.70 25.5000 2285.74 38.6149
 27921.82 27559.71 26.0000 2237.80 38.2776
 28790.04 28243.62 26.5000 2196.06 37.9327
 29646.90 28910.24 27.0000 2159.38 37.5810
 30494.13 29561.04 27.5000 2126.95 37.2229
 31333.18 30197.24 28.0000 2098.06 36.8590
 32165.26 30819.86 28.5000 2072.14 36.4896
 32991.40 31429.76 29.0000 2048.78 36.1152
 33812.47 32027.66 29.5000 2027.61 35.7361
 34629.23 32614.18 30.0000 2008.34 35.3525
 35442.35 33189.86 30.5000 1990.77 34.9648
 36252.39 33755.18 31.0000 1974.64 34.5732
 37059.86 34310.51 31.5000 1959.79 34.1779
 37865.16 34856.22 32.0000 1946.01 33.7790
 38668.67 35392.57 32.5000 1933.21 33.3769
 39470.69 35919.84 33.0000 1921.23 32.9716
 40271.51 36438.22 33.5000 1909.99 32.5632
 41071.34 36947.91 34.0000 1899.40 32.1518
 41870.40 37449.06 34.5000 1889.37 31.7377
 42668.84 37941.81 35.0000 1879.83 31.3208
 43466.81 38426.29 35.5000 1870.73 30.9013
 44264.43 38902.58 36.0000 1862.01 30.4792
 45061.81 39370.77 36.5000 1853.63 30.0545
 45859.01 39830.94 37.0000 1845.54 29.6274
 46656.10 40283.15 37.5000 1837.70 29.1979
 47453.14 40727.44 38.0000 1830.07 28.7660
 48250.14 41163.86 38.5000 1822.64 28.3321
 49047.13 41592.52 39.0000 1815.51 27.9097
 49844.06 42013.78 39.5000 1808.74 27.5050
 50640.90 42427.95 40.0000 1802.29 27.1165
 51437.61 42835.36 40.5000 1796.13 26.7425
 52234.18 43236.27 41.0000 1790.26 26.3823
 53030.59 43630.95 41.5000 1784.64 26.0343
 53826.82 44019.64 42.0000 1779.25 25.6979
 54622.85 44402.55 42.5000 1774.08 25.3720
 55418.67 44779.88 43.0000 1769.11 25.0556
 56214.28 45151.83 43.5000 1764.33 24.7486
 57009.66 45518.55 44.0000 1759.72 24.4496
 57804.82 45880.21 44.5000 1755.27 24.1584
 58599.74 46236.96 45.0000 1750.98 23.8745
 59394.43 46588.94 45.5000 1746.83 23.5971
 60188.88 46936.26 46.0000 1742.82 23.3260
 60983.09 47279.06 46.5000 1738.93 23.0606
 61777.06 47617.44 47.0000 1735.15 22.8000
 62570.79 47951.49 47.5000 1731.48 22.5442
 63364.27 48281.31 48.0000 1727.91 22.2928
 64157.52 48606.99 48.5000 1724.44 22.0455
 64950.52 48928.60 49.0000 1721.05 21.8021
 65743.28 49246.22 49.5000 1717.76 21.5624
 66535.80 49559.92 50.0000 1714.55 21.3260
 67328.09 49869.78 50.5000 1711.42 21.0930
 68120.10 50176.08 51.0000 1708.61 20.9139
 68911.64 50479.79 51.5000 1706.03 20.7692
 69702.72 50781.04 52.0000 1703.50 20.6242
 70493.35 51079.83 52.5000 1701.01 20.4788
 71283.55 51376.16 53.0000 1698.56 20.3330
 72073.33 51670.04 53.5000 1696.15 20.1869
 72862.70 51961.48 54.0000 1693.78 20.0405
