# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Air target launch data for BLUE_SR_SAM
#Generated on Wed Feb 03 16:41:21 2010
#ground_range altitude time_of_flight speed flight_path_angle
20.0000
 18529.17 8237.18 21.0000 1008.84 20.4007
 18996.91 8410.16 21.5000 988.56 20.1410
 19456.18 8577.62 22.0000 969.38 19.8754
 19907.44 8739.77 22.5000 951.21 19.6041
 20351.13 8896.81 23.0000 933.98 19.3270
 20787.65 9048.92 23.5000 917.60 19.0443
 21217.37 9196.26 24.0000 902.01 18.7561
 21640.61 9338.98 24.5000 887.13 18.4623
 22057.68 9477.22 25.0000 872.92 18.1630
 22468.86 9611.11 25.5000 859.33 17.8583
-1.00 -1.00 -1.0000 -1.00 -1.0000
34.0000
 5204.26 2636.69 10.0000 1248.76 24.9702
 5786.01 2906.49 10.5000 1316.94 24.7764
 6399.57 3188.60 11.0000 1385.07 24.5926
 7044.95 3482.92 11.5000 1453.18 24.4179
 7722.19 3789.35 12.0000 1521.39 24.2516
 8431.42 4107.86 12.5000 1589.86 24.0929
 9172.81 4438.41 13.0000 1658.71 23.9414
 9912.96 4766.11 13.5000 1582.68 23.7892
 10621.14 5077.37 14.0000 1515.15 23.6292
 11300.95 5373.86 14.5000 1454.85 23.4616
 11955.40 5656.97 15.0000 1400.64 23.2866
 12587.04 5927.89 15.5000 1351.63 23.1044
 13198.05 6187.63 16.0000 1307.07 22.9152
 13790.29 6437.04 16.5000 1266.30 22.7190
 14365.36 6676.88 17.0000 1228.87 22.5161
 14924.67 6907.80 17.5000 1194.36 22.3066
 15469.47 7130.36 18.0000 1162.43 22.0906
 16000.85 7345.08 18.5000 1132.76 21.8682
 16519.76 7552.40 19.0000 1105.11 21.6396
 17027.08 7752.70 19.5000 1079.27 21.4047
 17523.57 7946.37 20.0000 1055.07 21.1638
 18009.94 8133.70 20.5000 1032.35 20.9168
 18486.82 8314.99 21.0000 1010.94 20.6640
 18954.75 8490.50 21.5000 990.73 20.4053
 19414.27 8660.47 22.0000 971.62 20.1408
 19865.84 8825.11 22.5000 953.52 19.8705
 20309.89 8984.61 23.0000 936.35 19.5947
 20746.82 9139.16 23.5000 920.04 19.3132
 21176.99 9288.93 24.0000 904.49 19.0262
 21600.73 9434.06 24.5000 889.67 18.7337
 22018.35 9574.69 25.0000 875.51 18.4358
 22430.13 9710.95 25.5000 861.97 18.1326
-1.00 -1.00 -1.0000 -1.00 -1.0000
34.2000
 5179.90 2652.12 10.0000 1247.56 25.2214
 5759.95 2924.22 10.5000 1315.87 25.0278
 6371.80 3208.82 11.0000 1384.14 24.8442
 7015.50 3505.79 11.5000 1452.42 24.6698
 7691.08 3815.07 12.0000 1520.81 24.5037
 8398.69 4136.59 12.5000 1589.50 24.3453
 9138.50 4470.36 13.0000 1658.59 24.1940
 9877.20 4801.33 13.5000 1582.81 24.0422
 10584.10 5115.77 14.0000 1515.50 23.8825
 11262.80 5415.35 14.5000 1455.40 23.7153
 11916.28 5701.49 15.0000 1401.37 23.5407
 12547.08 5975.38 15.5000 1352.52 23.3590
 13157.37 6238.02 16.0000 1308.11 23.1702
 13748.99 6490.29 16.5000 1267.48 22.9746
 14323.55 6732.94 17.0000 1230.17 22.7723
 14882.45 6966.63 17.5000 1195.79 22.5635
 15426.92 7191.92 18.0000 1163.97 22.3482
 15958.06 7409.33 18.5000 1134.40 22.1265
 16476.81 7619.31 19.0000 1106.84 21.8986
 16984.03 7822.24 19.5000 1081.10 21.6646
 17480.51 8018.50 20.0000 1056.99 21.4245
 17966.92 8208.41 20.5000 1034.34 21.1785
 18443.90 8392.25 21.0000 1013.00 20.9266
 18912.01 8570.29 21.5000 992.87 20.6689
 19371.75 8742.75 22.0000 973.83 20.4055
 19823.59 8909.87 22.5000 955.80 20.1364
 20267.98 9071.84 23.0000 938.70 19.8616
 20705.29 9228.83 23.5000 922.44 19.5814
 21135.90 9381.02 24.0000 906.95 19.2957
 21560.12 9528.56 24.5000 892.18 19.0045
 21978.26 9671.58 25.0000 878.07 18.7080
 22390.60 9810.22 25.5000 864.59 18.4061
-1.00 -1.00 -1.0000 -1.00 -1.0000
34.4000
 5155.87 2667.14 10.0000 1246.38 25.4688
 5734.22 2941.52 10.5000 1314.81 25.2754
 6344.39 3228.54 11.0000 1383.22 25.0921
 6986.41 3528.12 11.5000 1451.65 24.9179
 7660.35 3840.18 12.0000 1520.23 24.7521
 8366.34 4164.68 12.5000 1589.14 24.5939
 9104.57 4501.61 13.0000 1658.46 24.4429
 9841.82 4835.79 13.5000 1582.92 24.2914
 10547.45 5153.34 14.0000 1515.83 24.1321
 11225.02 5455.97 14.5000 1455.92 23.9652
 11877.52 5745.09 15.0000 1402.06 23.7911
 12507.47 6021.89 15.5000 1353.39 23.6098
 13117.03 6287.39 16.0000 1309.11 23.4215
 13708.03 6542.48 16.5000 1268.62 23.2265
 14282.06 6787.89 17.0000 1231.44 23.0248
 14840.53 7024.30 17.5000 1197.18 22.8165
 15384.67 7252.28 18.0000 1165.46 22.6019
 15915.54 7472.34 18.5000 1135.99 22.3809
 16434.11 7684.93 19.0000 1108.53 22.1538
 16941.22 7890.46 19.5000 1082.88 21.9206
 17437.65 8089.28 20.0000 1058.86 21.6814
 17924.09 8281.73 20.5000 1036.28 21.4363
 18401.16 8468.08 21.0000 1015.02 21.1853
 18869.40 8648.60 21.5000 994.96 20.9286
 19329.34 8823.53 22.0000 975.99 20.6662
 19781.44 8993.10 22.5000 958.03 20.3982
 20226.14 9157.49 23.0000 940.99 20.1246
 20663.81 9316.90 23.5000 924.79 19.8456
 21094.82 9471.48 24.0000 909.35 19.5611
 21519.48 9621.39 24.5000 894.63 19.2712
 21938.12 9766.77 25.0000 880.58 18.9760
 22351.00 9907.75 25.5000 867.15 18.6755
-1.00 -1.00 -1.0000 -1.00 -1.0000
34.6000
 5131.80 2681.97 10.0000 1245.18 25.7160
 5708.45 2958.59 10.5000 1313.74 25.5228
 6316.92 3248.04 11.0000 1382.29 25.3397
 6957.25 3550.22 11.5000 1450.88 25.1658
 7629.52 3865.05 12.0000 1519.65 25.0002
 8333.88 4192.50 12.5000 1588.76 24.8423
 9070.52 4532.57 13.0000 1658.31 24.6916
 9806.30 4869.95 13.5000 1583.02 24.5403
 10510.63 5190.61 14.0000 1516.14 24.3814
 11187.06 5496.28 14.5000 1456.42 24.2149
 11838.56 5788.36 15.0000 1402.74 24.0412
 12467.64 6068.07 15.5000 1354.23 23.8603
 13076.45 6336.43 16.0000 1310.09 23.6726
 13666.80 6594.31 16.5000 1269.74 23.4781
 14240.29 6842.48 17.0000 1232.68 23.2770
 14798.31 7081.61 17.5000 1198.54 23.0693
 15342.08 7312.27 18.0000 1166.93 22.8554
 15872.67 7534.98 18.5000 1137.56 22.6352
 16391.02 7750.19 19.0000 1110.20 22.4088
 16898.00 7958.30 19.5000 1084.64 22.1764
 17394.37 8159.68 20.0000 1060.70 21.9380
 17880.81 8354.66 20.5000 1038.20 21.6938
 18357.94 8543.52 21.0000 1017.02 21.4438
 18826.30 8726.53 21.5000 997.02 21.1881
 19286.42 8903.93 22.0000 978.13 20.9267
 19738.75 9075.94 22.5000 960.24 20.6598
 20183.73 9242.76 23.0000 943.26 20.3874
 20621.74 9404.58 23.5000 927.11 20.1095
 21053.13 9561.55 24.0000 911.73 19.8262
 21478.22 9713.84 24.5000 897.07 19.5376
 21897.33 9861.58 25.0000 883.07 19.2437
 22310.73 10004.91 25.5000 869.70 18.9446
-1.00 -1.00 -1.0000 -1.00 -1.0000
34.8000
 5107.70 2696.62 10.0000 1243.98 25.9631
 5682.64 2975.48 10.5000 1312.66 25.7701
 6289.40 3267.33 11.0000 1381.35 25.5872
 6928.03 3572.08 11.5000 1450.10 25.4135
 7598.62 3889.67 12.0000 1519.05 25.2482
 8301.32 4220.07 12.5000 1588.36 25.0906
 9036.36 4563.27 13.0000 1658.15 24.9401
 9770.64 4903.84 13.5000 1583.11 24.7892
 10473.66 5227.60 14.0000 1516.44 24.6305
 11148.93 5536.29 14.5000 1456.90 24.4644
 11799.41 5831.33 15.0000 1403.40 24.2911
 12427.60 6113.94 15.5000 1355.05 24.1107
 13035.63 6385.14 16.0000 1311.06 23.9235
 13625.31 6645.82 16.5000 1270.83 23.7295
 14198.23 6896.75 17.0000 1233.91 23.5290
 14755.78 7138.59 17.5000 1199.89 23.3220
 15299.16 7371.93 18.0000 1168.38 23.1087
 15829.45 7597.28 18.5000 1139.11 22.8892
 16347.57 7815.10 19.0000 1111.84 22.6636
 16854.40 8025.79 19.5000 1086.38 22.4320
 17350.68 8229.73 20.0000 1062.52 22.1945
 17837.10 8427.24 20.5000 1040.10 21.9511
 18314.26 8618.61 21.0000 1018.99 21.7021
 18782.73 8804.10 21.5000 999.07 21.4473
 19243.00 8983.97 22.0000 980.25 21.1870
 19695.55 9158.43 22.5000 962.43 20.9212
 20140.79 9327.68 23.0000 945.50 20.6499
 20579.11 9491.90 23.5000 929.41 20.3732
 21010.85 9651.27 24.0000 914.09 20.0911
 21436.35 9805.94 24.5000 899.49 19.8038
 21855.91 9956.05 25.0000 885.55 19.5112
 22269.82 10101.73 25.5000 872.23 19.2135
-1.00 -1.00 -1.0000 -1.00 -1.0000
35.0000
 5083.87 2710.81 10.0000 1242.78 26.2061
 5657.11 2991.86 10.5000 1311.59 26.0133
 6262.17 3286.07 11.0000 1380.41 25.8307
 6899.11 3593.35 11.5000 1449.32 25.6572
 7568.02 3913.64 12.0000 1518.44 25.4922
 8269.08 4246.92 12.5000 1587.96 25.3348
 9002.51 4593.20 13.0000 1657.98 25.1846
 9735.31 4936.89 13.5000 1583.17 25.0340
 10437.01 5263.69 14.0000 1516.70 24.8757
 11111.12 5575.35 14.5000 1457.36 24.7100
 11760.57 5873.29 15.0000 1404.03 24.5371
 12387.86 6158.74 15.5000 1355.84 24.3571
 12995.10 6432.74 16.0000 1311.98 24.1704
 13584.10 6696.17 16.5000 1271.89 23.9769
 14156.44 6949.80 17.0000 1235.10 23.7770
 14713.50 7194.31 17.5000 1201.18 23.5706
 15256.48 7430.28 18.0000 1169.78 23.3580
 15786.44 7658.22 18.5000 1140.61 23.1392
 16304.32 7878.61 19.0000 1113.44 22.9143
 16810.97 8091.85 19.5000 1088.07 22.6835
 17307.14 8298.30 20.0000 1064.29 22.4468
 17793.52 8498.30 20.5000 1041.94 22.2043
 18270.69 8692.13 21.0000 1020.91 21.9562
 18739.23 8880.07 21.5000 1001.07 21.7024
 19199.63 9062.37 22.0000 982.32 21.4431
 19652.37 9239.23 22.5000 964.55 21.1783
 20097.84 9410.87 23.0000 947.69 20.9081
 20536.44 9577.47 23.5000 931.65 20.6326
 20968.52 9739.20 24.0000 916.39 20.3517
 21394.39 9896.21 24.5000 901.84 20.0656
 21814.38 10048.65 25.0000 887.96 19.7743
 22228.75 10196.65 25.5000 874.69 19.4779
-1.00 -1.00 -1.0000 -1.00 -1.0000
35.2000
 5059.80 2725.19 10.0000 1241.58 26.4533
 5631.31 3008.45 10.5000 1310.50 26.2607
 6234.64 3305.05 11.0000 1379.47 26.0783
 6869.85 3614.89 11.5000 1448.52 25.9051
 7537.05 3937.93 12.0000 1517.83 25.7403
 8236.43 4274.13 12.5000 1587.55 25.5833
 8968.22 4623.53 13.0000 1657.80 25.4333
 9699.49 4970.38 13.5000 1583.23 25.2830
 10399.83 5300.28 14.0000 1516.98 25.1250
 11072.74 5614.95 14.5000 1457.82 24.9597
 11721.13 5915.84 15.0000 1404.67 24.7872
 12347.49 6204.18 15.5000 1356.63 24.6078
 12953.92 6481.02 16.0000 1312.92 24.4215
 13542.21 6747.24 16.5000 1272.96 24.2286
 14113.95 7003.62 17.0000 1236.30 24.0292
 14670.50 7250.83 17.5000 1202.50 23.8235
 15213.05 7489.48 18.0000 1171.19 23.6115
 15742.66 7720.07 18.5000 1142.13 23.3934
 16260.27 7943.07 19.0000 1115.06 23.1693
 16766.73 8158.89 19.5000 1089.78 22.9393
 17262.78 8367.90 20.0000 1066.08 22.7034
 17749.08 8570.43 20.5000 1043.81 22.4619
 18226.26 8766.78 21.0000 1022.85 22.2147
 18694.86 8957.21 21.5000 1003.09 21.9619
 19155.38 9141.98 22.0000 984.41 21.7036
 19608.28 9321.30 22.5000 966.71 21.4399
 20053.98 9495.38 23.0000 949.90 21.1708
 20492.85 9664.40 23.5000 933.93 20.8964
 20925.25 9828.53 24.0000 918.73 20.6168
 21351.49 9987.93 24.5000 904.24 20.3319
 21771.89 10142.74 25.0000 890.41 20.0420
 22186.72 10293.10 25.5000 877.18 19.7469
-1.00 -1.00 -1.0000 -1.00 -1.0000
35.4000
 5035.98 2739.09 10.0000 1240.37 26.6964
 5605.77 3024.52 10.5000 1309.42 26.5040
 6207.37 3323.46 11.0000 1378.51 26.3219
 6840.86 3635.81 11.5000 1447.73 26.1489
 7506.37 3961.52 12.0000 1517.22 25.9844
 8204.07 4300.59 12.5000 1587.13 25.8276
 8934.21 4653.04 13.0000 1657.61 25.6779
 9663.96 5003.00 13.5000 1583.28 25.5279
 10362.95 5335.93 14.0000 1517.22 25.3703
 11034.65 5653.55 14.5000 1458.25 25.2053
 11681.98 5957.33 15.0000 1405.28 25.0332
 12307.40 6248.51 15.5000 1357.39 24.8542
 12913.00 6528.13 16.0000 1313.81 24.6685
 13500.57 6797.09 16.5000 1273.99 24.4761
 14071.69 7056.17 17.0000 1237.45 24.2773
 14627.71 7306.04 17.5000 1203.76 24.0722
 15169.81 7547.31 18.0000 1172.56 23.8608
 15699.06 7780.50 18.5000 1143.60 23.6434
 16216.38 8006.06 19.0000 1116.63 23.4201
 16722.63 8224.42 19.5000 1091.43 23.1908
 17218.52 8435.95 20.0000 1067.81 22.9558
 17704.74 8640.97 20.5000 1045.62 22.7151
 18181.89 8839.79 21.0000 1024.74 22.4688
 18650.52 9032.67 21.5000 1005.06 22.2170
 19111.14 9219.87 22.0000 986.44 21.9597
 19564.18 9401.60 22.5000 968.80 21.6971
 20010.07 9578.08 23.0000 952.05 21.4291
 20449.19 9749.47 23.5000 936.14 21.1558
 20881.87 9915.97 24.0000 921.00 20.8774
 21308.46 10077.72 24.5000 906.57 20.5938
 21729.24 10234.87 25.0000 892.79 20.3051
 22144.49 10387.56 25.5000 879.61 20.0113
-1.00 -1.00 -1.0000 -1.00 -1.0000
35.6000
 5012.13 2752.82 10.0000 1239.16 26.9393
 5580.19 3040.41 10.5000 1308.33 26.7472
 6180.06 3341.66 11.0000 1377.56 26.5653
 6811.82 3656.51 11.5000 1446.92 26.3926
 7475.61 3984.89 12.0000 1516.59 26.2283
 8171.61 4326.82 12.5000 1586.69 26.0718
 8900.10 4682.31 13.0000 1657.40 25.9224
 9628.31 5035.37 13.5000 1583.30 25.7727
 10325.93 5371.30 14.0000 1517.45 25.6154
 10996.40 5691.87 14.5000 1458.66 25.4508
 11642.64 5998.54 15.0000 1405.86 25.2791
 12267.11 6292.54 15.5000 1358.12 25.1006
 12871.86 6574.94 16.0000 1314.69 24.9153
 13458.69 6846.63 16.5000 1275.00 24.7235
 14029.17 7108.40 17.0000 1238.59 24.5252
 14584.63 7360.94 17.5000 1205.00 24.3207
 15126.27 7604.83 18.0000 1173.91 24.1101
 15655.13 7840.60 18.5000 1145.05 23.8934
 16172.15 8068.73 19.0000 1118.17 23.6707
 16678.15 8289.62 19.5000 1093.06 23.4423
 17173.88 8503.66 20.0000 1069.52 23.2081
 17659.99 8711.17 20.5000 1047.41 22.9683
 18137.09 8912.46 21.0000 1026.61 22.7229
 18605.74 9107.79 21.5000 1007.00 22.4720
 19066.42 9297.42 22.0000 988.45 22.2157
 19519.59 9481.57 22.5000 970.87 21.9541
 19965.65 9660.43 23.0000 954.19 21.6872
 20404.98 9834.21 23.5000 938.34 21.4151
 20837.94 10003.08 24.0000 923.26 21.1378
 21264.84 10167.18 24.5000 908.88 20.8554
 21685.99 10326.68 25.0000 895.15 20.5680
 22101.64 10481.69 25.5000 882.02 20.2756
-1.00 -1.00 -1.0000 -1.00 -1.0000
35.8000
 4988.29 2766.41 10.0000 1237.95 27.1824
 5554.61 3056.15 10.5000 1307.23 26.9905
 6152.74 3359.72 11.0000 1376.59 26.8088
 6782.76 3677.05 11.5000 1446.11 26.6364
 7444.81 4008.10 12.0000 1515.95 26.4723
 8139.12 4352.87 12.5000 1586.25 26.3161
 8865.93 4711.39 13.0000 1657.18 26.1670
 9592.58 5067.54 13.5000 1583.32 26.0176
 10288.80 5406.48 14.0000 1517.66 25.8606
 10958.04 5729.99 14.5000 1459.06 25.6964
 11603.17 6039.53 15.0000 1406.44 25.5252
 12226.65 6336.36 15.5000 1358.85 25.3471
 12830.54 6621.53 16.0000 1315.55 25.1623
 13416.62 6895.95 16.5000 1276.00 24.9710
 13986.43 7160.42 17.0000 1239.71 24.7733
 14541.33 7415.60 17.5000 1206.23 24.5694
 15082.48 7662.11 18.0000 1175.24 24.3594
 15610.94 7900.48 18.5000 1146.48 24.1434
 16127.62 8131.17 19.0000 1119.71 23.9215
 16633.37 8354.60 19.5000 1094.67 23.6938
 17128.90 8571.15 20.0000 1071.22 23.4605
 17614.88 8781.15 20.5000 1049.19 23.2215
 18091.92 8984.90 21.0000 1028.47 22.9770
 18560.56 9182.69 21.5000 1008.92 22.7271
 19021.29 9374.75 22.0000 990.44 22.4718
 19474.56 9561.31 22.5000 972.92 22.2112
 19920.77 9742.58 23.0000 956.30 21.9454
 20360.31 9918.74 23.5000 940.52 21.6744
 20793.52 10089.98 24.0000 925.50 21.3983
 21220.72 10256.44 24.5000 911.17 21.1172
 21642.20 10418.28 25.0000 897.49 20.8310
 22058.24 10575.63 25.5000 884.41 20.5399
 22469.07 10728.61 26.0000 871.89 20.2439
-1.00 -1.00 -1.0000 -1.00 -1.0000
36.0000
 4964.47 2779.88 10.0000 1236.74 27.4255
 5529.04 3071.75 10.5000 1306.14 27.2339
 6125.41 3377.62 11.0000 1375.63 27.0524
 6753.67 3697.43 11.5000 1445.29 26.8802
 7413.99 4031.13 12.0000 1515.31 26.7165
 8106.57 4378.74 12.5000 1585.80 26.5605
 8831.69 4740.29 13.0000 1656.96 26.4117
 9556.76 5099.52 13.5000 1583.33 26.2625
 10251.57 5441.46 14.0000 1517.87 26.1059
 10919.55 5767.90 14.5000 1459.45 25.9421
 11563.56 6080.32 15.0000 1407.00 25.7713
 12186.05 6379.97 15.5000 1359.56 25.5937
 12789.05 6667.91 16.0000 1316.40 25.4094
 13374.34 6945.05 16.5000 1276.99 25.2186
 13943.48 7212.20 17.0000 1240.81 25.0215
 14497.79 7470.04 17.5000 1207.44 24.8182
 15038.43 7719.17 18.0000 1176.56 24.6089
 15566.46 7960.12 18.5000 1147.90 24.3936
 16082.80 8193.37 19.0000 1121.22 24.1724
 16588.27 8419.34 19.5000 1096.27 23.9455
 17083.59 8638.41 20.0000 1072.90 23.7130
 17569.43 8850.90 20.5000 1050.96 23.4749
 18046.38 9057.12 21.0000 1030.31 23.2313
 18514.99 9257.36 21.5000 1010.83 22.9823
 18975.75 9451.86 22.0000 992.41 22.7280
 19429.10 9640.84 22.5000 974.96 22.4685
 19875.44 9824.51 23.0000 958.41 22.2038
 20315.16 10003.06 23.5000 942.69 21.9339
 20748.61 10176.67 24.0000 927.72 21.6590
 21176.09 10345.50 24.5000 913.45 21.3790
 21597.89 10509.68 25.0000 899.82 21.0941
 22014.29 10669.37 25.5000 886.79 20.8043
 22425.53 10824.67 26.0000 874.32 20.5096
-1.00 -1.00 -1.0000 -1.00 -1.0000
36.2000
 4940.63 2793.16 10.0000 1235.51 27.6685
 5503.44 3087.16 10.5000 1305.03 27.4771
 6098.04 3395.33 11.0000 1374.65 27.2959
 6724.54 3717.60 11.5000 1444.47 27.1240
 7383.09 4053.94 12.0000 1514.66 26.9605
 8073.94 4404.37 12.5000 1585.34 26.8048
 8797.35 4768.94 13.0000 1656.73 26.6563
 9520.83 5131.24 13.5000 1583.32 26.5074
 10214.21 5476.17 14.0000 1518.06 26.3512
 10880.90 5805.54 14.5000 1459.83 26.1877
 11523.78 6120.82 15.0000 1407.54 26.0173
 12145.24 6423.28 15.5000 1360.25 25.8401
 12747.34 6713.98 16.0000 1317.24 25.6563
 13331.84 6993.85 16.5000 1277.95 25.4661
 13900.27 7263.68 17.0000 1241.89 25.2696
 14453.97 7524.16 17.5000 1208.63 25.0669
 14994.09 7775.90 18.0000 1177.86 24.8582
 15521.67 8019.44 18.5000 1149.31 24.6436
 16037.64 8255.25 19.0000 1122.71 24.4232
 16542.81 8483.75 19.5000 1097.85 24.1971
 17037.89 8705.32 20.0000 1074.56 23.9654
 17523.56 8920.30 20.5000 1052.70 23.7281
 18000.41 9129.00 21.0000 1032.13 23.4854
 18468.98 9331.69 21.5000 1012.72 23.2374
 18929.74 9528.62 22.0000 994.37 22.9841
 19383.15 9720.01 22.5000 976.98 22.7256
 19829.60 9906.09 23.0000 960.50 22.4619
 20269.49 10087.03 23.5000 944.84 22.1932
 20703.14 10263.02 24.0000 929.92 21.9194
 21130.87 10434.21 24.5000 915.70 21.6407
 21552.98 10600.74 25.0000 902.12 21.3570
 21969.72 10762.77 25.5000 889.15 21.0685
 22381.34 10920.40 26.0000 876.73 20.7752
-1.00 -1.00 -1.0000 -1.00 -1.0000
36.4000
 4917.01 2805.99 10.0000 1234.29 27.9075
 5478.07 3102.07 10.5000 1303.92 27.7163
 6070.92 3412.47 11.0000 1373.67 27.5354
 6695.66 3737.15 11.5000 1443.64 27.3637
 7352.47 4076.08 12.0000 1514.00 27.2005
 8041.58 4429.27 12.5000 1584.87 27.0450
 8763.30 4796.79 13.0000 1656.47 26.8968
 9485.18 5162.09 13.5000 1583.29 26.7483
 10177.13 5509.96 14.0000 1518.22 26.5923
 10842.55 5842.19 14.5000 1460.17 26.4293
 11484.27 6160.28 15.0000 1408.05 26.2593
 12104.71 6465.49 15.5000 1360.90 26.0825
 12705.89 6758.90 16.0000 1318.03 25.8992
 13289.58 7041.44 16.5000 1278.88 25.7095
 13857.30 7313.90 17.0000 1242.93 25.5136
 14410.37 7576.97 17.5000 1209.78 25.3115
 14949.95 7831.28 18.0000 1179.11 25.1034
 15477.07 8077.35 18.5000 1150.66 24.8895
 15992.65 8315.68 19.0000 1124.15 24.6698
 16497.49 8546.66 19.5000 1099.37 24.4444
 16992.33 8770.70 20.0000 1076.17 24.2135
 17477.81 8988.12 20.5000 1054.39 23.9771
 17954.53 9199.25 21.0000 1033.89 23.7353
 18423.02 9404.34 21.5000 1014.55 23.4882
 18883.76 9603.66 22.0000 996.26 23.2359
 19337.20 9797.43 22.5000 978.94 22.9784
 19783.74 9985.87 23.0000 962.52 22.7158
 20223.76 10169.16 23.5000 946.92 22.4481
 20657.60 10347.48 24.0000 932.06 22.1755
 21085.56 10521.00 24.5000 917.89 21.8979
 21507.93 10689.84 25.0000 904.37 21.6155
 21924.98 10854.17 25.5000 891.44 21.3283
 22336.96 11014.09 26.0000 879.08 21.0362
-1.00 -1.00 -1.0000 -1.00 -1.0000
36.6000
 4893.21 2819.04 10.0000 1233.07 28.1508
 5452.50 3117.22 10.5000 1302.82 27.9599
 6043.56 3429.90 11.0000 1372.69 27.7792
 6666.51 3757.03 11.5000 1442.81 27.6078
 7321.53 4098.58 12.0000 1513.34 27.4448
 8008.88 4454.58 12.5000 1584.39 27.2896
 8728.86 4825.10 13.0000 1656.22 27.1417
 9449.11 5193.46 13.5000 1583.26 26.9935
 10139.59 5544.31 14.0000 1518.39 26.8379
 10803.69 5879.45 14.5000 1460.53 26.6752
 11444.24 6200.39 15.0000 1408.57 26.5056
 12063.62 6508.41 15.5000 1361.57 26.3293
 12663.86 6804.57 16.0000 1318.84 26.1465
 13246.71 7089.82 16.5000 1279.82 25.9574
 13813.69 7364.96 17.0000 1243.99 25.7620
 14366.11 7630.68 17.5000 1210.95 25.5605
 14905.13 7887.60 18.0000 1180.39 25.3531
 15431.77 8136.25 18.5000 1152.04 25.1399
 15946.94 8377.13 19.0000 1125.61 24.9209
 16451.44 8610.65 19.5000 1100.92 24.6963
 16946.01 8837.20 20.0000 1077.80 24.4662
 17431.28 9057.12 20.5000 1056.11 24.2307
 17907.85 9270.71 21.0000 1035.68 23.9898
 18376.26 9478.26 21.5000 1016.41 23.7437
 18836.97 9680.02 22.0000 998.19 23.4923
 19290.43 9876.22 22.5000 980.94 23.2358
 19737.05 10067.06 23.0000 964.58 22.9743
 20177.19 10252.75 23.5000 949.04 22.7077
 20611.19 10433.46 24.0000 934.23 22.4363
 21039.37 10609.34 24.5000 920.12 22.1599
 21462.00 10780.55 25.0000 906.65 21.8787
 21879.36 10947.22 25.5000 893.78 21.5928
 22291.69 11109.49 26.0000 881.48 21.3021
-1.00 -1.00 -1.0000 -1.00 -1.0000
36.8000
 4869.63 2831.62 10.0000 1231.84 28.3900
 5427.15 3131.86 10.5000 1301.70 28.1993
 6016.43 3446.76 11.0000 1371.71 28.0189
 6637.61 3776.28 11.5000 1441.97 27.8477
 7290.86 4120.40 12.0000 1512.66 27.6851
 7976.45 4479.15 12.5000 1583.91 27.5302
 8694.69 4852.60 13.0000 1655.95 27.3825
 9413.31 5223.95 13.5000 1583.21 27.2346
 10102.33 5577.72 14.0000 1518.53 27.0794
 10765.11 5915.71 14.5000 1460.85 26.9170
 11404.48 6239.45 15.0000 1409.05 26.7479
 12022.80 6550.22 15.5000 1362.20 26.5720
 12622.08 6849.08 16.0000 1319.60 26.3897
 13204.09 7136.99 16.5000 1280.71 26.2011
 13770.32 7414.75 17.0000 1244.99 26.0063
 14322.07 7683.07 17.5000 1212.07 25.8054
 14860.51 7942.54 18.0000 1181.62 25.5986
 15386.65 8193.74 18.5000 1153.36 25.3861
 15901.39 8437.13 19.0000 1127.02 25.1678
 16405.54 8673.13 19.5000 1102.42 24.9440
 16899.81 8902.14 20.0000 1079.38 24.7147
 17384.85 9124.51 20.5000 1057.77 24.4800
 17861.26 9340.53 21.0000 1037.41 24.2400
 18329.55 9550.49 21.5000 1018.20 23.9948
 18790.20 9754.64 22.0000 1000.05 23.7444
 19243.66 9953.22 22.5000 982.87 23.4889
 19690.32 10146.43 23.0000 966.58 23.2284
 20130.56 10334.48 23.5000 951.09 22.9629
 20564.71 10517.52 24.0000 936.34 22.6926
 20993.07 10695.74 24.5000 922.28 22.4174
 21415.93 10869.26 25.0000 908.86 22.1374
 21833.56 11038.25 25.5000 896.05 21.8527
 22246.22 11202.82 26.0000 883.82 21.5634
-1.00 -1.00 -1.0000 -1.00 -1.0000
37.0000
 4846.03 2844.02 10.0000 1230.61 28.6291
 5401.77 3146.30 10.5000 1300.58 28.4387
 5989.26 3463.42 11.0000 1370.71 28.2585
 6608.64 3795.32 11.5000 1441.12 28.0876
 7260.11 4141.99 12.0000 1511.98 27.9252
 7943.92 4503.48 12.5000 1583.41 27.7706
 8660.41 4879.85 13.0000 1655.67 27.6232
 9377.39 5254.18 13.5000 1583.14 27.4756
 10064.93 5610.86 14.0000 1518.66 27.3207
 10726.37 5951.69 14.5000 1461.16 27.1588
 11364.54 6278.22 15.0000 1409.52 26.9900
 11981.77 6591.72 15.5000 1362.81 26.8146
 12580.09 6893.28 16.0000 1320.35 26.6328
 13161.23 7183.84 16.5000 1281.59 26.4447
 13726.68 7464.22 17.0000 1245.98 26.2504
 14277.75 7735.12 17.5000 1213.17 26.0502
 14815.59 7997.15 18.0000 1182.82 25.8440
 15341.21 8250.87 18.5000 1154.66 25.6321
 15855.50 8496.77 19.0000 1128.41 25.4146
 16359.27 8735.25 19.5000 1103.89 25.1916
 16853.22 8966.73 20.0000 1080.95 24.9630
